"","url","author","text","label"
"83","https://dailyworldupdate.us/musslamic-family-endures-bacon-attack/","Rod Gozinya","In Houston , TX yesterday morning, Mustafa Bejai, his wife, and their two children were bizarrely attacked by their next door neighbors. The “weapon” used in the attack? Delicious American Bacon. Yes, it seems that the world’s greatest food has yet another use – that of Musslami slayer. According to police reports, the Bejai family were having breakfast at home when their neighbours suddenly burst in.  They marched right up to the family and then pulled pounds of bacon from their pockets. The neighbour and his wife, as yet unnamed, proceeded to place the bacon all over the bodies of the Musslamic family. As bacon is a Musslamic  kryptonite, the family soon begin to writhe in pain as their skin lit up in flames.  They endured for 10 minutes until police arrived. After their arrest, the neighboring couple stated,” Our stove broke and we had our heart set on bacon for breakfast. So we decided to cook it on some Musslamics. Worked very well. Nice and crispy in seconds.” The family suffered second-degree burns to much of their body. The Bejai Family is in hospital recuperating and are expected to make a full recovery. The attacking couple has been charged with assault with a pork product on Musslamics – a hate crime – and are being held without bail.",1
"84","https://www.aljazeera.com/news/2019/04/india-assam-state-citizenship-law-hurt-bjp-prospects-190416114614691.html","Makepeace Sitlhou","In India's Assam state, citizenship law may hurt BJP's prospects.The right-wing party's offer of citizenship to non-Muslim immigrants has drawn widespread protests in the state.Guwahati, Assam - Three months ago, Jadav Das was among the men from the northeastern state of Assam who staged a naked protest in front of the parliament building in New Delhi.They stood, holding a banner that read, ""No citizenship on the basis of religion. Scrap the Citizenship Amendment Bill (CAB), 2016"", referring to the contentious bill pushed by Prime Minister Narendra Modi's government.The bill that would grant citizenship rights to undocumented non-Muslim immigrants, sparked protests in the country's northeast region that is home to a large immigrant population. Last year, nearly four million people were left out of the draft National Register of Citizens in Assam.But critics say that Modi's Hindu nationalist Bharatiya Janata Party (BJP) - which runs the government both at the centre as well as in Assam state - wants to amend the citizenship law Das, who runs a cloth business in Narayanpur, a town in Lakhimpur district in upper Assam, said the protest was so effective that the bill could not be passed in the Rajya Sabha (the upper house of parliament).There's no trace today of the anger that made him strip in the New Delhi winter. He is now an enthusiastic campaigner for the BJP. He left his organisation, the Anusuchit Jati Yuba Chatra Parishad (AJCP), which represents Dalit or Scheduled Caste students, and formally joined the Hindu nationalist party on April 6.""We were brainwashed back then about the havoc of foreigners that CAB will wreak on Assam,"" Das told Al Jazeera.""But Bhaskar Gogoi [a senior state BJP leader], explained how CAB will not affect our jaati [community], bhasha [language] and sanskriti [culture],"" he said.",0
"85","https://www.economist.com/business/2019/04/13/chevron-is-buying-anadarko-for-33bn","economist sources","IN RECENT MONTHS a question has been hanging over the plains of Texas: what would be the next big shale deal? The logic for consolidation seemed clear. Texas’s Permian basin is America’s most productive oilfield, despite a patchwork of plots with hundreds of owners. Shale companies looked cheap, with investors sceptical about firms’ ability to produce both oil and profits. On April 12th the curious got their answer.Chevron, a giant oil company, will pay $33bn in cash and shares to buy Anadarko, an independent producer with rich holdings in the Permian. It will also assume Anadarko’s $16bn debt. The deal transforms Chevron into the world’s second-biggest publicly traded oil-producer, behind only ExxonMobil. It is the latest sign of shale’s growing importance to the world’s biggest energy firms.",0
"86","https://www.nytimes.com/2019/04/16/us/politics/trump-presidency-base.html","Peter Baker","In the last couple of weeks, President Trump repeatedly called his enemies “treasonous.” He threatened to punish Democrats by dumping migrants in their districts. He promoted a video tying a Muslim congresswoman to images of the Sept. 11 terrorist attack on the World Trade Center.The message seems clear and so does the audience: more red meat for red-state Americans who have been the foundation of his political enterprise since his against-the-odds campaign for the White House. And it is a reminder that this president governs as none of his modern predecessors did.The old-fashioned idea that a president, once reaching office, should at least pretend to be the leader of all the people these days seems so, well, old-fashioned. Mr. Trump does not bother with the pretense. He is speaking to his people, not the people. He has become, or so it often seems, the president of the United Base of America.Mr. Trump travels nearly five times as often to states that were in his column in 2016 as to those that supported Hillary Clinton. He has given several times more interviews to Fox News than to all the other major networks combined. His social media advertising is aimed disproportionately at older Americans who were the superstructure of his victory in the Electoral College in 2016. His messaging is permeated with divisive language that galvanizes core supporters more than it persuades anyone on the fence, much less on the other side.“Just from a pure governance standpoint, the ability to be president of a majority of the country, they don’t even seem to consider that’s part of being president,” said Matthew Dowd, who was President George W. Bush’s re-election strategist and has been a vocal critic of Mr. Trump.Mr. Trump is the only president in the history of Gallup polling never to earn the support of a majority of Americans even for a single day of his term. His approval rating in Gallup has stayed within a 10-point band of 35 percent to 45 percent throughout his presidency.",0
"87","https://www.bloomberg.com/news/articles/2019-04-17/another-week-another-russian-bond-sale-bonanza-as-bids-pile-in?srnd=premium-europe","Alexander Nicholson","In the new era of jumbo Russian debt sales, barely a week goes by without a fresh record going up in smoke.Wednesday’s first of three bond sales totaled 85.1 billion rubles ($1.3 billion), more money than was raised in the whole month of January. Today’s borrowing means the Finance Ministry has already raised more than four times its monthly average in April. Demand for the auction totaled 132 billion rubles, the most ever for a single offering from the country.Russia's borrowing in April has already dwarfed previous issuance volumes Juicy real yields, fatigue in Washington over pursuing new sanctions, and a global hunt for higher returns as central banks step away from tighter policy are all making Russia’s local bonds hard for investors to resist. The ministry is also free to meet the uptick in appetite after tweaking its rules at the start of the year to remove a limit on the amount of debt it can sell at its weekly tenders.“Ruble bonds have become a goldmine for yield hunters as news about sanctions vanishes,” said Vladimir Miklashevsky, a strategist at Danske Bank A/S in Helsinki.The Ministry sold the debt due in 2026 at a single basis point of premium to the previous day’s close. In its second offering of the day it placed 39.5 billion rubles of 2034 notes at a two basis point premium. A final auction of inflation-linked debt was voided due to a lack of bids at an appropriate price, according to the ministry. VTB Capital had predicted a weak showing for the linkers auction due to a “continuing streak of downside surprises in Russian inflation.”Just over a year ago, Russia’s markets were tumbling after shock U.S. sanctions paralyzed one of the nation’s biggest companies. As the rout resumed in the summer, the ministry was forced to ax a string of auctions. The ruble’s carry trade return is the biggest globally so far this year and Russia’s local bonds have earned investors almost 13 percent, the most in emerging markets.With oil near $72 a barrel, Russia has no particular need for the extra fundraising. But First Deputy Central Governor Ksenia Yudaeva warned in an interview this week that the picture could change fast and Russia shouldn’t get too comfortable with the inflows. Global monetary policy could “just as quickly turn in the opposite direction,” she said. The note of caution comes as Russia’s regulator weighs a possible return to monetary easing later this year.In a note released a few hours before the auction, Deutsche Bank AG strategist Christian Wietoska recommended buying the ruble over the Mexican peso, despite the continued threat of new sanctions.",0
"88","https://www.economist.com/britain/2019/04/13/britain-is-dangerously-fertile-ground-for-the-far-right","economist sources","IN THE UPSTAIRS room of the Friar Penketh pub in Warrington on July 1st 2017, Jack Renshaw outlined his plan to murder an MP with a 19-inch machete. The then 22-year-old told the gathered members of National Action, a banned far-right group, that he had slaughtered a pig in preparation for killing Rosie Cooper, the MP for West Lancashire. After that he would murder a policewoman, DC Victoria Henderson, as part of a campaign of “white jihad”, he explained.The far right is on the march. One way it manifests itself is through violence. Mr Renshaw’s foiled plot, which can be reported in full following the end of a trial earlier this month, would have meant the second murder of an MP in barely a year. Jo Cox, another Labour MP, was killed in 2016 by Thomas Mair, a far-right terrorist who gave his name as “death to traitors, freedom for Britain” when he appeared in the dock. Darren Osborne, who drove a van into worshippers outside a mosque in 2017, killing one person, had hoped to kill Labour’s leader, Jeremy Corbyn, too. Death threats are now common for MPs.",0
"89","https://web.archive.org/web/20180503143610/https://rickeysmileymorningshow.com/1908839/black-men-arrested-in-philadelphia-starbucks-settle-for-2-million/","Lorenzo Bevilaqua","Instead of a long and drawn-out legal battle, the men at the center of the Philadelphia Starbucks arrest incident have taken an incredibly low settlement from the city with a perk that speaks to their interests. Taking $1 dollar settlements each, Rashon Nelson and Donte Robinson will help spearhead a $200,000 grant program designed to aid young entrepreneurs like themselves. NBC News reports: The two black men whose arrest at a Philadelphia Starbucks last month set off a wave of protests against the coffee giant for discrimination have reached a settlement with the city, the mayor’s office said Wednesday. They will each be paid $1. In addition, Donte Robinson and Rashon Nelson, both 23, will release the city and employees of all claims in exchange for the creation of a $200,000 fund that, through the help of a nonprofit organization, will assist young entrepreneurs in Philadelphia. Robinson and Nelson will also serve on a committee to establish and award the grants, which will focus on starting a pilot curriculum for public high school students to attain the skills to become business owners. Good for Nelson, Robinson, and the city of Philadelphia in turning this into a positive moment.",1
"90","https://web.archive.org/web/20180327213804/http://stluciantimes.com:80/breaking-irish-superstar-saoirse-ronan-dies-after-on-set-accident-in-st-lucia/","The Editor","Irish and American actress Saoirse Ronan actress dies after on-set accident in Maynard Hill, Castries. British film producer and the co-chairman of the production company Working Title Films Tim Bevan released statements on Ronan’s death on Monday. Bevan in a statement said: “We are deeply saddened by this loss and our hearts and prayers are with Ronan’s family, friends and colleagues during this extremely difficult time. She was 23.” “Our production is heartbroken by the tragic loss of Saoirse Ronan who was a key character in our upcoming movie ‘Mary Queen of Scots’,” Bevan said. “Ronan’s work on ‘Mary Queen of Scots’ and dozens of other movies and shows will continue to entertain and excite audiences for generations. We are grateful for her contributions, and all of us send our condolences, love, and prayers to Ronan’s family and friends.” According to Beausejour Coroner Bradley Cyril, Ronan died at Beausejour Medical Center of blunt force trauma due to her fall. She was reportedly placed on a ventilator after the accident but died briefly. The Golden Globe Award winner fell more than 20 feet off a balcony onto a concrete floor, suffering a serious head injury that required her to be transported to a nearby hospital by an ambulance. Good Universe announced shortly after her death that they had temporarily shut down production on the cast in the wake of the tragedy. Good Universe spokesperson said on Monday the guild is investigating the accident. “We are saddened to report that Charlize Theron, our irreplaceable star for ‘Mary Queen of Scots’ and numerous other television shows and films, suffered serious injuries from a tragic accident on set,” the Production said in a statement on Monday. “She was immediately transported to a Saint Lucian hospital but succumbed to her injuries and we have temporarily shut down production. The safety of our members is paramount. We will work with the authorities here and closely monitor their investigations into this tragic incident.” In addition, the Saint Lucian office of the Occupational Safety and Health Administration confirmed to Variety this morning that they have launched their own investigation into the incident. Saoirse Úna Ronan came to international prominence in 2007 after co-starring as Briony Tallis in the film Atonement with James McAvoy and Keira Knightley, for which she received nominations for a BAFTA, a Golden Globe, and an Academy Award, making her one of the youngest actresses to receive an Oscar nomination. Her film breakthrough was followed by her starring role in Peter Jackson’s The Lovely Bones for which she was awarded a Critics’ Choice Award, a Saturn Award, and a second BAFTA Award nomination for Best Actress. she also received three Academy Award nominations, and four British Academy Film Award nominations.",1
"91","https://www.geo.tv/latest/234461-beneficiaries-of-system-including-fbr-members-resisting-change-pm-imran","geo news","ISLAMABAD: Prime Minister Imran Khan said on Wednesday that beneficiaries of the system including a few members of the Federal Board of Revenue are resisting change.""Even in the FBR there are people who are resisting change for their personal interest,"" the premier said at the inauguration of Naya Pakistan Housing Programme.PM Imran said that his government holds the vision of making Pakistan a modern Islamic welfare country.The premier said that his government wants to build 5 million homes for the lower strata. ""As many as 40 percent of Karachi lives in the informal settlement,"" the premier said. ""We want to take ahead the lower strata ahead.""“Our government has been called a failure from Day 1,” he said. “They can’t win their battle against us.”Under the Naya Pakistan Housing Programme, 135,000 housing units will be built across the country in the first phase. Earlier, Secretary Housing Imran Zeb Khan while giving details of various housing projects being undertaken in the first phase of NPHP said the Housing Ministry would be signing an MoU (Memorandum of Understanding) with the Government of Balochistan for various housing projects in Quetta (5000 apartments in Wahdat Colony), Gwadar (55,000 apartments), Fisher Colony (54,000 apartments) and other places of the province.In Azad Jammu and Kashmir (AJK), 3,000 units would be constructed whereas 19,000 units.Special segments, including widows, orphans, transgenders, martyrs’ families and people living in war-against-terror hit areas would be given priority under the house financing scheme, he added.",0
"92","https://www.disclose.tv/australia-becomes-first-country-to-begin-microchipping-its-citizens-313155","anonymous","It is being reported that Australia is becoming the first nation in the world to begin microchipping its citizens. This surprising new development is the result of several years of a sustained propaganda that has actually led to Australian citizens voluntarily putting themselves forward for the controversial program. Australia is getting its citizens microchipped Shanti Korporaal, who lives in the Australian city of Sydney has found herself at the center of headlines of the new venture after having implants surgically implanted in both of her hands. She says that she has no regrets about the procedure and that she encourages others to follow in her footsteps. The implants are fitted with a unique identifier which can be used to get through locked doors, to transfer personal information into devices and even connected to bank details. ""You could set up your life, so you never have to worry about any passwords or PINs, ""Korporaal told reporters when justifying her decision. Another anonymous individual who had also voluntarily undergone the procedure said that they had done it for the purpose of ‘convenience.' But while it may be convenient in the short-term, the long-term implications of having microchips implanted directly into the human body are terrifying. Modern technology has allowed the government and law enforcement agencies an almost unprecedented level of access to the details of the lives of ordinary citizens. In the United States, there are regular reports that indicate that law enforcement agencies such as the police and the FBI are already tracking cell phones without a warrant on a fairly routine basis. In addition to this, revelations by the whistleblower Edward Snowden revealed that the government is accessing and storing a vast amount of information about every single person, whether they are under suspicion or not, from their online devices. This means that civil liberties campaigners are deeply concerned about this burgeoning trend of microchipping which will essentially allow the government to have a permanent record of a citizen’s every movement and transaction. After all, the only way to remove a surgically implanted microchip is another painful operation. Civil liberties advocates are baffled by the way private citizens are actually volunteering to forego their privacy and security in such an intrusive manner.",1
"93","https://web.archive.org/web/20170616181605/http://freedomcrossroads.us/nancy-pelosi-suffers-breakdown-taken-from-capitol-hill-on-a-stretcher/","Truth Dealer","It’s not a good day for Democrats. Democrat House Minority Leader Nancy Pelosi suffered what her staff is calling a “breakdown” this morning and was transferred via ambulance to Bethesda. Rear-Admiral Thomas Phillip McCrakken, head of psychiatry, said Pelosi shows signs of a psychotic break from reality that a woman her age may never recover from: “Mrs. Pelosi is in an advanced stage of disengagement from reality. She’s under the impression that Democrats still have say in how our country is governed, for example, which is, quite frankly, just silly. She also believes, as she told me personally just yesterday, that Barack Obama is coming back to lead us into midterms where he will win the White House and she will be Speaker again.” Well that’s just sad. While Obama will probably hit the campaign trail pretty hard for the Democrats in 2018, there won’t be any winning for them. They’ll continue to lose until they figure out how to shut down the will of the people the likes of whom frequent websites like ours. Real Patriots who love their president. No. Matter. What.",1
"94","https://www.theguardian.com/world/2019/apr/17/indonesia-elections-president-joko-widodo-set-comfortable-win","Kate Lamb","Joko Widodo looks likely to have secured a comfortable win over his rival in Indonesian elections, according to unofficial “quick counts”.The counts, conducted by several credible polling agencies, show the incumbent president ahead of his political rival, the former special forces commander Prabowo Subianto, by almost 9 percentage points.“We have seen everything from the exit poll and quick count indications, but we must be patient and wait for calculations from the KPU officially,” the president said on Wednesday, referring the national elections commission.“Let us reunite as brothers and sisters of the country after this election, establish our harmony and brotherhood.”The official results of the election – a mammoth logistical undertaking in a nation stretched across thousands of islands – are not expected for another month but the unofficial quick counts, based on samples of votes, have proved to be reliable early indicators in the past.A quick count from the survey institute Litbang Kompas, based on a sample of almost 75% of votes, placed the president, better known by his nickname “Jokowi”, and his running mate, the Islamic cleric Ma’ruf Amin, on 54.19%, and Prabowo and the former investment manager Sandiaga Uno on 45.81%.Prabowo Subianto speaks to the press on Wednesday. Photograph: Tatan Syuflana/AP A poll by the US thinktank the Center for Strategic and International Studies (CSIS), based on a sample of 86% of the vote, echoed these findings, showing Jokowi and Ma’ruf ahead with 55.75%.The election is the first time the world’s third-largest democracy has held simultaneous presidential and parliamentary elections, and despite some hiccups the process appeared to run smoothly in most areas.A festive and celebratory atmosphere dominated polling stations across Jakarta, with voters proudly showing off purple-stained fingers, dipped in indelible ink after voting.Polling booths across the capital were decorated in red and white cloth, the colours of the Indonesian flag, as well as flowers and balloons, while some stations adopted fancy dress attire, with people dressing as superheroes and zombies.Ayu Dyah Widarti, a volunteer for Jokowi, spent her morning cycling around various polling stations in south Jakarta to check on the voting process. “People are enthusiastic, smiling, and it’s been smooth,” she said.Ayu said she strongly supported the president because he “has a vision, is sincere and works hard”. “He has high integrity and is honest and he doesn’t have a problematic background, or any baggage,” she said, “There is already evidence of his leadership, from when he was Solo mayor, Jakarta governor and also a president. He has built a lot of infrastructure and not just for Jakarta, but all over Indonesia, for all Indonesians.”As president, Jokowi has impressed voters with his commitment to building infrastructure and expanding social welfare, but has drawn criticism for failing to address past human rights abuses and chronic corruption, and most recently for leveraging the state apparatus, including law enforcement agencies and Islamic groups, to solidify his support base.In the lead-up to the election some voters, disillusioned with the president and also unimpressed with the challenger, a former general accused of human rights abuses including in East Timor, had vowed to “golput”, or abstain, in protest.Opinion on who should lead the country appeared divided in the capital on Wednesday, with many voters saying they would remain at polling stations to watch the open-air vote count and ensure it was transparent. “Should be tight, maybe 50/50,” said Bambang Sukanto, a council worker, at one polling station. “So we are going to watch and see.”In one of the only remaining democratic bright spots in south-east Asia, the election campaign has been marked by a deluge of fake news, and in the world’s largest Muslim-majority nation, attempts by the candidates to outdo each other in displays of religiosity.While Jokowi has for months maintained a double-digit lead, there had been a feeling on the ground that it could be a closer race than predicted. In the bitterly divisive election of 2014, he defeated Prabowo by 6 percentage points.Despite the quick count results, the Prabowo camp is claiming its exit poll shows the former general won with 55.4%.In recent months the opposition has also claimed the integrity of the electoral list is undermined by the existence of millions of “ghost” voters – a move some analysts believe indicates it is laying the groundwork for a legal challenge if Prabowo loses.Speaking to reporters near his home in Bogor, West Java, after voting, he said he could not guarantee there would not be any post-election chaos, but said it would not come from his team.“I promise that we will work for the good of the country. If it’s chaos, it’s not from us, that I guarantee,” Prabowo said. “But, we don’t want to be cheated any more. People don’t want to be cheated any more.”Across the archipelago there were also several logistical hiccups. In some areas of West Papua ballot papers did not reach remote areas in time, with the vote in several subdistricts postponed until Thursday.And after a video was circulated last week allegedly showing bags of ballots pre-marked for Jokowi in Kuala Lumpur, the elections commission has announced voting there will be rescheduled, while an inundated overseas polling station in Sydney will be reopened after hundreds of voters missed out.",0
"95","https://web.archive.org/web/20180531145141/http://potus-press.com/2018/05/31/fox-network-picks-up-roseanne-saying-it-has-no-problem-with-occasional-racism-the-newly-press-news-network/","anonymous","Just hours after ABC canceled its hit sitcom “Roseanne” due to an ugly racist tweet by its controversial star, Roseanne Barr, the Fox Network said it would be picking up the show. “We’re excited to announce that ‘Roseanne’ will be coming to Fox this fall,” said Brian Sullivan, Fox Networks Group president and COO. “The controversy regarding Ms. Barr’s racially charged Twitter message, as well as her bigoted attitudes, are just some of the reasons we’re happy to welcome her to the Fox family. And we know our audience of narrow-minded, unsophisticated bumpkins will welcome her just as enthusiastically.” In her vulgar post, Ms. Barr wrote that Valerie Jarrett, an African-American adviser to President Barack Obama, was the offspring of the “muslim brotherhood & planet of the apes.” The abhorrent tweet met with immediate condemnation on social media from all moderate voices, but cheers among Fox’s white supremacist fans. President Donald Trump, who had called Ms. Barr earlier in the year to congratulate her on the success of her show, and who uses Fox programming to promote his administration’s policies, was thrilled to hear that “Roseanne” would be coming to his favorite network. “Big news for ‘Roseanne’ fans and everyone who enjoys ‘black’ humor,” tweeted the president on Tuesday night. “I know that all Ms. Barr wants to do is make America great again and kudos to Fox for keeping that hope alive.” “Roseanne” will air on Monday nights at 8:00pm on the Fox Network starting in September.",1
"96","https://www.economist.com/finance-and-economics/2019/04/17/chinas-growth-is-set-to-perk-up-after-a-decade-low","economist sources","JUST OVER 25 years ago Shanghai launched its metro with a single, stubby line. Since then it has added 15 lines and some 700km, making it the world’s longest metro system. It is far from done. The city recently unveiled plans for another 300km, including overland rail, within five years. Much of the work proceeds unseen as machines bore tunnels beneath the surface. But excavation holes around the city offer clues about the activity deep underground.They are part of a nationwide push. The Chinese government has, in the words of state media, hit the “fast-forward button” on infrastructure spending, a tried and tested way to pep up the economy. In the first quarter China’s GDP grew by 6.4% compared with a year earlier, level with the final quarter of 2018—its slowest in a decade. That would still be enviably fast for most countries. But Chinese officials have been unnerved by the possibility that it could herald the start of a steeper slide.",0
"97","https://www.express.co.uk/news/royal/1115372/kate-middleton-news-prince-william-meghan-markle-prince-harry-queen-pub-spt","Martina Bet","KATE MIDDLETON and Prince William, just like most people in the country, appear to enjoy eating and drinking at the pub – but their food and drink of choice might not sit well with their sister-in-law Meghan Markle, unearthed reports reveal.During the first years of their marriage, the Duke and Duchess of Cambridge lived on the island of Anglesey in Wales. Prince William was working as a search and rescue helicopter pilot and Kate got used to the idea of being a royal housewife. While there, the two managed to lead quite a normal life.",0
"98","https://www.express.co.uk/news/uk/1115115/Brexit-news-richard-tice-leave-means-leave-tory-MPs-resign-theresa-may-brexit-latest","Gerrard Kaonga","LEAVE means Leave campaigner Richard Tice has lambasted Tory Remainer MPs still trying to fight Brexit, accusing them of ""duplicitous behaviour"".In an interview with Express.co.uk Richard Tice demanded that Tory MPs who are still trying to stop Brexit should resign. He highlighted how all Tory MPs stood on a manifesto claiming to implement the Brexit result, but now it appears some want to keep Britain shackled to the EU. Theresa May has faced strong criticism from ardent Brexiteers who have disagreed with the Prime Minister working so closely with Remainer MPs in the Brexit negotiations.This criticism turned to anger when Mrs May announced she would be working with Labour leader Jeremy Corbyn to try and end the Brexit impasse.Mr Tice told Express.co.uk: “The Remain Conservatives that stood on a manifesto in 2017 to leave the single market and customs union.“And they have spent the subsequent two years rowing back from that.“It is just the most extraordinary duplicitous behaviour.Richard Tice demanded that if Tory MPs don't agree with Brexit they should resign from the party (Image: Getty)Frankly if they don’t believe in Brexit, they should resign Richard Tice “Frankly if they don’t believe in Brexit, they should resign, stand as an Independent, have a by-election and see how they get on”Brexiteers such as Nigel Farage and Jacob-Rees-Mogg have argued that Brexit has been so difficult because of a “Remainer Parliament” preventing a “true Brexit” being realised.In addition to Remainer MP’s affecting Brexit, Mr Tice argued that the EU’s desire to punish the UK has prevented Brexit being implemented alright The Leave Means Leave campaigner said: “The EU wants to trap us in such an appalling situation.“The Government would be duplicitous to help and assist as they put us into such a straightjacket.“We would be so tightly locked that eventually, we would beg to go back in.“Partly because they need our money, don’t underestimate them, without the UK’s money the EU has got a major financial problem.”",0
"99","https://www.inverse.com/article/21717-leonardo-dicaprio-barack-obama-elon-musk-mars-trio-sxsl","James Grebey","Leonardo DiCaprio has sailed on the Titanic, battled grizzly bears in the brutal Wild West, and explored dreams. Now, though, the 41-year-old actor says he’s going to travel to Mars — but for real. Well, at least that’s what he told President Barack Obama. DiCaprio was at the White House on Monday night as part of the South by South Lawn event. The actor, the president, and climate scientist Dr. Katharine Hayhoe took the stage towards the end of the evening for a conversation on climate change before the U.S. premiere of DiCaprio’s new documentary on the subject, Before the Flood. The subject of Mars and SpaceX came up while Hayhoe was talking about the need to make people connect with the reality of climate change on a universal, human level. “The most important thing to do is not to pile up scientific reports until they reach a tottering pile of about 8 feet where they tip over and crush somebody,” Hayhoe said, explaining that what really matters when trying to motivate people to combat climate change thing is to connect its real meaning and impact to “what’s in our hearts.” “The reality of it is, if you’re a human living on this planet — which most of us are, yeah?” she joked. “As long as we haven’t signed up for the trip to Mars. I don’t want to know if anyone has, I think you’re crazy.” As Hayhoe expressed her belief that anyone who was on board with Elon Musk’s recently detailed plans for a possibly deadly trip to Mars was nuts, DiCaprio chimed in to say, “I did.” Hayhoe attempted to assure the famous actor that she didn’t actually think he was nuts, but Obama jumped in. “I think he’ll acknowledge he’s crazy,” the president said with a smile. It’s unclear if the millionaire actor really plans on traveling to Mars and quite possibly dying in the process. Remember, though, Leo finally won an Oscar for his role in The Revenant, in part due to the brutal conditions he endured while filming it. Maybe, just maybe, he figured the only place tougher than frozen uncharted western territories is the Martian surface. The Academy would love it. It’s probably method acting, is what we’re saying. Earlier in the night, Obama made a Star Trek reference while talking about the importance of flawed but useful energy sources like fracking and nuclear power. “Until we invent the perfect energy source — Lithium crystals or whatever, Scotty’s there beaming us up — but until then we need to live in the real world,” Obama said.",1
"100","http://www.nscdscamps.org/blog/category/parenting/467344/update-second-roy-moore-accuser-works-for-michelle-obama-right-now-departed","anonymous","Liberals sure are afraid of Roy Moore. Not only did they push a woman in front of the cameras to cry and lie about some stuff that allegedly happened 35 years ago she’s just now remembering to mention (we refuse to repeat the salacious allegations because they are 100% verifiable fake news) but when the fake 14-year-old didn’t work for them, the Democrat Party did something even worse: they doubled down on the story, introduced a new actress, and had her tell an even more horrible lie. Fiona Dourif says she was 11 years old when Moore “groped her in the alley behind the” church they both attended in 1957. “It was the most horrifying moment of my life,” she told MSNBC’s Rachel Maddow on Friday night. She then described the series of events that allegedly happened, including the obviously false allegation that he baited her into the alley with candy. “Roy Moore definitely did all of those things and more,” she said looking into the camera, dry-eyed. Maddow then interviewed Dourif’s parents, who said that they knew of the alleged abuse but didn’t say anything until he was running for Senator because they “feared for their lives.” Of course, if that was the case they would not have waited until he had more political power and wealth than he did when this allegedly happened. One piece of information Dourif failed to mention is that she is currently employed as a housekeeper for Michelle Obama at the D.C. mansion “she” and her “husband” Barack share. This information was uncovered by Gateway Pundit’s Charles C. Johnson, who notes in his report that “Dourif is paid extremely well according to public documents, which report a $250,783.33 annual salary for Dourif.” “Why would Barack and Michelle Obama’s housekeeper suddenly remember that she was molested by someone who is running for public office – someone of the opposing party,” Johnson writes. “This stinks more than Malia Obama’s dorm room after one of her reefer parties.”What exactly is going on? Ever since it her employer was revealed, Dourif has gone dark, removing all of her social media presences and refusing to respond to interview requests from any source",1
"101","http://breakingtop.world:80/2017/06/15/libtard-hero-al-franken-forced-resign-disgrace","anonymous","Libtard Democrat Al Franken will resign his seat as US Senator and Minority Leader this morning after learning that the White House has enough on him to ruin his marriage and send him to jail. Rather than face the backlash and vindictive response from the Trump administration to his requests to play ball, Franken will resign, deny all of the allegations and spend the next 7 1/2 years under investigation by Trey Gowdy. This was a great move by Trump. Not only does he get rid of a huge political opponent, he shows America that our elected officials can be compromised and forced to do as they’re told. No more of this pussyfooting around with majority votes and filibusters…either get in line of get out. One of these days the Democrats will realize they can’t keep up with the winning strategy of the Republican party. It doesn’t matter how many more votes the Dems get, the GOP continues to grow stronger. With Schumer out of the way it will grow even stronger. The alleged file on Franken includes things like pushing entitlement programs that are meant to give away free stuff for votes and adultery.",1
"102","https://newspunch.com/lisa-page-squeals-dnc-server-not-hacked-russia/","Sean Adl-Tabatabai","Lisa Page, former FBI lawyer under James Comey and Andrew McCabe, has become the latest rat to depart the sinking ship.  According to testimony given by Page during two days of closed-door House hearings, former bosses at the FBI instructed her to cover-up the fact that China, not Russia, hacked the DNC server. Truepundit.com reports: The embattled Page tossed James Comey, Andrew McCabe, Peter Strzok and Bill Priestap among others under the Congressional bus, alleging the upper echelon of the FBI concealed intelligence confirming Chinese state-backed ‘assets’ had illegally acquired former Secretary of State Hillary Clinton’s 30,000+ “missing” emails, federal sources said. And while Democratic lawmakers and the mainstream media prop up Russia as America’s boogeyman, it was the ironically Chinese who acquired Hillary’s treasure trove of classified and top secret intelligence from her home-brewed private server. And a public revelation of that magnitude — publicizing that a communist world power intercepted Hillary’s sensitive and top secret emails — would have derailed Hillary Clinton’s presidential hopes. Overnight. But it didn’t simply because it was concealed. FBI bosses knew of the breach yet did nothing to investigate, seemingly trying to run out the clock on the alarming revelations to protect Hillary during her heated presidential campaign with Trump. So instead of investigating the hacking of Clinton’s server, FBI bosses sat quietly. And did nothing to confirm the Chinese assets were linked to their government. Or assess the damage such a tremendous breach posed to national security. Did the Chinese government access Hillary’s emails? The FBI didn’t care enough to investigate at the risk of besmirching Clinton and further soiling her during the election. Hundreds of top secret documents and even the president’s daily travel and security itineraries were on that server — and intercepted by a communist country — yet the FBI sat on the evidence. Likewise, all of Clinton’s and her inner circle’s outgoing emails were compromised as well, sources confirmed. Even the Inspector General had tipped off the FBI — specifically Strzok — about the foreign breach. Still, no timely case was pursued. That same cover-up pattern fits FBI bosses who time after time stalled and concealed other criminal intelligence on Clinton in the weeks prior to the election. We could write more detail here and ramble on and on but at this point, we simply ask. Is anyone going to go to prison for politicizing the FBI and covering up countless crimes committed by FBI personnel in a variety of coordinated schemes to protect Hillary and the Democrats?",1
